organism,seedid,oxygenstat,metabolism,gram,mtype,genes,reactions,metabolites,draftcreator,draftcreated,ncbiid,platform,kingdom,phylum,class,order,family,genus,species,file,strain,kbaseid,id,summary_rank,tax,samples,relative,reads
,,Obligate anaerobe,"Saccharolytic, fermentative",,,,,,,,,,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,,Erysipelatoclostridium.json,,,Erysipelatoclostridium,genus,k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_innocuum,ERR4319992,0.01434414792557848,143.4414792557848
,,Obligate anaerobe,,Negative,,,,,,,,Kbase,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Acidaminococcus,,Acidaminococcus.json,,kb|g.2555,Acidaminococcus,genus,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini,ERR4319992,0.0017558899197602366,17.558899197602365
,,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Commensal,,,,,,,ModelSEED,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,,Collinsella.json,,,Collinsella,genus,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens,ERR4319993,0.016554594637213215,165.54594637213216
,,Nanaerobe,Asaccharolytic,Positive,Commensal,,,,,,,ModelSEED,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,,Eggerthella.json,,kb|g.1738,Eggerthella,genus,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta,ERR4319993,0.0038561872604247222,38.56187260424722
"Gordonibacter pamelaeae 7-10-1-bT, DSM 19378",Gordonibacter pamelaeae 7-10-1-b (657308.3),Nanaerobe,"Few carbon sources used, fermentation capabilities undescribed",Positive,Commensal,622.0,958.0,795.0,Ines Thiele,04/20/12,471189.0,Kbase,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Gordonibacter,Gordonibacter pamelaeae,Gordonibacter.json,"Gordonibacter pamelaeae 7-10-1-bT, DSM 19378",,Gordonibacter,genus,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae,ERR4319993,0.0011920656586985603,11.920656586985602
,,,"Saccharolytic, fermentative",Negative,Commensal,,,,,,,,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,Bacteroides.json,,,Bacteroides,genus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_acidifaciens,ERR4319993,0.43989418196166147,4398.941819616614
,,Obligate anaerobe,,Negative,Commensal,,,,,,,ModelSEED,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,,Odoribacter.json,,kb|g.27487,Odoribacter,genus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_laneus,ERR4319993,0.0038936441546493427,38.93644154649343
,,Obligate anaerobe,,Negative,,,,,,,,,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,,Alistipes.json,,,Alistipes,genus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_communis,ERR4319993,0.009682711203992904,96.82711203992905
,,,"Saccharolytic, fermentative",Negative,Commensal,,,,,,,,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,,Parabacteroides.json,,,Parabacteroides,genus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis,ERR4319993,0.042895010984465444,428.95010984465443
,,,"Saccharolytic, respiratory or fermentative",Positive,,,,,,,,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus.json,,,Streptococcus,genus,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_agalactiae,ERR4319993,0.006572228279423344,65.72228279423344
,,,,,,,,,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,,Clostridium.json,,,Clostridium,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB4751,ERR4319993,0.008104631440923946,81.04631440923946
,Clostridium hathewayi 12489931 (999412.4),Obligate anaerobe,"Saccharolytic, fermentative",Negative,,,,,Laura Kutt,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Hungatella,Hungatella hathewayi,Hungatella.json,,,Hungatella,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Hungatella|s__Hungatella_hathewayi,ERR4319993,0.014729403419190162,147.29403419190163
,,Obligate anaerobe,,Positive,Commensal,,,,,,,Kbase,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,,Eubacterium.json,,,Eubacterium,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_callanderi,ERR4319993,0.008219395202951047,82.19395202951047
,,Obligate anaerobe,,Positive,Commensal,,,,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,,Anaerostipes.json,,,Anaerostipes,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_caccae,ERR4319993,0.009561600579333297,95.61600579333296
,,Obligate anaerobe,,Positive,Commensal,,,,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,,Blautia.json,,,Blautia,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_SGB4805,ERR4319993,0.0964674218084443,964.6742180844429
,,Obligate anaerobe,,,,,,,,,,ModelSEED,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,,Enterocloster.json,,,Enterocloster,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_aldensis,ERR4319993,0.00821460904424457,82.1460904424457
,,,,,Commensal,,,,,,,ModelSEED,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,,Lachnoclostridium.json,,,Lachnoclostridium,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_hylemonae,ERR4319993,0.005984467180882001,59.84467180882
,Eubacterium eligens ATCC 27750 (515620.4),Obligate anaerobe,"Saccharolytic, fermentative",,Commensal,,,,Laura Kutt,,,Kbase,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,,Lachnospira.json,,,Lachnospira,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_SGB5076,ERR4319993,0.014517876013749454,145.17876013749455
,,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Commensal,,,,Ines Thiele,,,Kbase,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Mediterraneibacter,,Mediterraneibacter.json,,,Mediterraneibacter,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_SGB4586,ERR4319993,0.04272156475481977,427.21564754819775
,,Obligate anaerobe,"Proteolytic, few carbohydrates fermented",Positive,Opportunistic pathogen,,,,,,,ModelSEED,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridioides,Clostridioides difficile,Clostridioides.json,,,Clostridioides,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Clostridioides|s__Clostridioides_difficile,ERR4319993,0.10000000000000002,1000.0000000000002
Eubacterium desmolans ATCC 43058,,Obligate anaerobe,,Positive,,591.0,1145.0,955.0,Laura Kutt,04/18/16,1408437.0,Kbase,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Agathobaculum,Agathobaculum desmolans,Agathobaculum.json,Eubacterium desmolans ATCC 43058,kb|g.241166,Agathobaculum,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Agathobaculum|s__Agathobaculum_butyriciproducens,ERR4319993,0.0012044472431783654,12.044472431783655
,,,"Saccharolytic, fermentative, acetate converted to butyrate",Structurally positive but stains negative,Commensal,,,,,,,Kbase,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii,Faecalibacterium.json,,,Faecalibacterium,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_SGB15346,ERR4319993,0.002864411938899482,28.64411938899482
Flavonifractor plautii ATCC 29863,,Facultative anaerobe,"Saccharolytic, respiratory or fermentative",Positive,,744.0,1207.0,970.0,Laura Kutt,04/18/16,411475.0,Kbase,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flavonifractor,Flavonifractor plautii,Flavonifractor.json,Flavonifractor plautii ATCC 29863,kb|g.26645,Flavonifractor,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_SGB15137,ERR4319993,0.009907556616269032,99.07556616269032
,,Obligate anaerobe,"Saccharolytic, fermentative",,,,,,,,,,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,,Erysipelatoclostridium.json,,,Erysipelatoclostridium,genus,k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_innocuum,ERR4319993,0.003655376688609393,36.55376688609393
,,Obligate anaerobe,,Negative,,,,,,,,Kbase,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Acidaminococcus,,Acidaminococcus.json,,kb|g.2555,Acidaminococcus,genus,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini,ERR4319993,0.03560693983763824,356.0693983763824
Phascolarctobacterium succinatutens YIT 12067,Phascolarctobacterium sp. YIT 12067 (626939.3),Obligate anaerobe,"Asaccharolytic, ferments only succinate",Negative,Commensal,560.0,1019.0,833.0,Ines Thiele,06/29/12,626939.0,ModelSEED,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium succinatutens,Phascolarctobacterium.json,Phascolarctobacterium succinatutens YIT 12067,,Phascolarctobacterium,genus,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_faecium,ERR4319993,0.01669474584977034,166.94745849770342
Parasutterella excrementihominis YIT 11859,Parasutterella excrementihominis YIT 11859 (762966.3),Facultative anaerobe,"Fermentative, respiratory",Negative,,651.0,1080.0,912.0,Laura Kutt,04/19/16,762966.0,ModelSEED,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella,Parasutterella excrementihominis,Parasutterella.json,Parasutterella excrementihominis YIT 11859,kb|g.3277,Parasutterella,genus,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_SGB9260,ERR4319993,0.008211903824106125,82.11903824106125
,,,,Negative,,,,,,,,Kbase,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,,Sutterella.json,,kb|g.27712,Sutterella,genus,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis,ERR4319993,0.009136360782955448,91.36360782955448
Bilophila wadsworthia 3_1_6,Bilophila wadsworthia 3_1_6 (563192.3),Obligate anaerobe,"Only anaerobic respiration, nonfermentative, asaccharolytic",Negative,Commensal,819.0,1386.0,1081.0,Ines Thiele,06/29/12,563192.0,ModelSEED,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Bilophila,Bilophila wadsworthia,Bilophila.json,Bilophila wadsworthia 3_1_6,,Bilophila,genus,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_SGB69261,ERR4319993,0.004549035756651807,45.49035756651807
,,,,Negative,,,,,,,,,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,,Desulfovibrio.json,,kb|g.207114,Desulfovibrio,genus,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_desulfuricans,ERR4319993,0.0035586130451957894,35.58613045195789
Akkermansia muciniphila ATCC BAA-835,Akkermansia muciniphila ATCC BAA-835 (349741.6),Obligate anaerobe,"Saccharolytic, fermentative",Negative,Commensal,643.0,2274.0,1275.0,Eugen Bauer,08/03/14,349741.0,Kbase,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia muciniphila,Akkermansia.json,Akkermansia muciniphila ATCC BAA-835,,Akkermansia,genus,k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila,ERR4319993,0.06961988073216206,696.1988073216206
,,,"Saccharolytic, fermentative",Positive,,,,,,,,,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,,Bifidobacterium.json,,,Bifidobacterium,genus,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis,ERR4319994,0.09942460799318392,994.2460799318392
,,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Commensal,,,,,,,ModelSEED,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,,Collinsella.json,,,Collinsella,genus,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens,ERR4319994,0.009294925753546244,92.94925753546244
Adlercreutzia equolifaciens DSM 19450,,Obligate anaerobe,"Asaccharolytic, nonfermentative",Positive,Commensal,590.0,942.0,813.0,chenry,09/09/14,1384484.0,Kbase,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,Adlercreutzia equolifaciens,Adlercreutzia.json,Adlercreutzia equolifaciens DSM 19450,,Adlercreutzia,genus,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens,ERR4319994,0.0014762584112254465,14.762584112254466
,,,"Saccharolytic, fermentative",Negative,Commensal,,,,,,,,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,Bacteroides.json,,,Bacteroides,genus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_acidifaciens,ERR4319994,0.38733343206813897,3873.3343206813897
,,Obligate anaerobe,,Negative,Commensal,,,,,,,ModelSEED,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,,Odoribacter.json,,kb|g.27487,Odoribacter,genus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_laneus,ERR4319994,0.005433196363668932,54.33196363668932
,,Obligate anaerobe,,Negative,,,,,,,,,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,,Alistipes.json,,,Alistipes,genus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_communis,ERR4319994,0.010774922415081037,107.74922415081036
,,,"Saccharolytic, fermentative",Negative,Commensal,,,,,,,,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,,Parabacteroides.json,,,Parabacteroides,genus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis,ERR4319994,0.039967620002702445,399.67620002702444
,,,"Saccharolytic, respiratory or fermentative",Positive,,,,,,,,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus.json,,,Streptococcus,genus,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_agalactiae,ERR4319994,0.005277124413253707,52.77124413253706
,,,,,,,,,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,,Clostridium.json,,,Clostridium,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB4751,ERR4319994,0.01180212350789621,118.0212350789621
,,Obligate anaerobe,,Positive,Commensal,,,,,,,Kbase,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,,Eubacterium.json,,,Eubacterium,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_callanderi,ERR4319994,0.008978576321117778,89.78576321117778
,,Obligate anaerobe,,Positive,Commensal,,,,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,,Anaerostipes.json,,,Anaerostipes,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_caccae,ERR4319994,0.00820475850708301,82.04758507083011
,,Obligate anaerobe,,Positive,Commensal,,,,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,,Blautia.json,,,Blautia,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_SGB4805,ERR4319994,0.047094711037794106,470.94711037794104
,,Obligate anaerobe,"Saccharolytic, fermentative",Positive,,,,,,,,ModelSEED,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,,Coprococcus.json,,kb|g.3102,Coprococcus,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus,ERR4319994,0.0032819501309620715,32.81950130962071
,,Obligate anaerobe,"Saccharolytic, fermentative",Positive,,,,,,,,ModelSEED,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,,Dorea.json,,kb|g.1356,Dorea,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans,ERR4319994,0.005716252004279777,57.162520042797766
,,,,,Commensal,,,,,,,ModelSEED,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,,Lachnoclostridium.json,,,Lachnoclostridium,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_hylemonae,ERR4319994,0.0016102513207510922,16.10251320751092
,Eubacterium eligens ATCC 27750 (515620.4),Obligate anaerobe,"Saccharolytic, fermentative",,Commensal,,,,Laura Kutt,,,Kbase,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,,Lachnospira.json,,,Lachnospira,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_SGB5076,ERR4319994,0.004038361716993943,40.383617169939434
Clostridium indolis DSM 755,,Obligate anaerobe,"Saccharolytic, fermentative",Positive,,1476.0,1430.0,1090.0,Laura Kutt,04/18/16,1304881.0,ModelSEED,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,Lacrimispora.json,Clostridium indolis DSM 755,kb|g.209340,Lacrimispora,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora_amygdalina,ERR4319994,0.005044301511174708,50.44301511174708
,,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Commensal,,,,Ines Thiele,,,Kbase,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Mediterraneibacter,,Mediterraneibacter.json,,,Mediterraneibacter,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_SGB4586,ERR4319994,0.009207076871276596,92.07076871276595
,,Obligate anaerobe,"Saccharolytic, fermentative, acetate converted to butyrate",Negative,Commensal,,,,,,,ModelSEED,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,,Roseburia.json,,kb|g.26995,Roseburia,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_faecis,ERR4319994,0.03136917700991636,313.6917700991636
,,Obligate anaerobe,"Proteolytic, few carbohydrates fermented",Positive,Opportunistic pathogen,,,,,,,ModelSEED,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridioides,Clostridioides difficile,Clostridioides.json,,,Clostridioides,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Clostridioides|s__Clostridioides_difficile,ERR4319994,0.09999999999999998,999.9999999999998
Eubacterium desmolans ATCC 43058,,Obligate anaerobe,,Positive,,591.0,1145.0,955.0,Laura Kutt,04/18/16,1408437.0,Kbase,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Agathobaculum,Agathobaculum desmolans,Agathobaculum.json,Eubacterium desmolans ATCC 43058,kb|g.241166,Agathobaculum,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Agathobaculum|s__Agathobaculum_butyriciproducens,ERR4319994,0.0020750793826539216,20.750793826539216
,,,"Saccharolytic, fermentative, acetate converted to butyrate",Structurally positive but stains negative,Commensal,,,,,,,Kbase,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii,Faecalibacterium.json,,,Faecalibacterium,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_SGB15346,ERR4319994,0.09614417652641004,961.4417652641004
